source_file,subject_id,subject_label,object_id,object_label,subject_label_norm,object_label_norm,predicate_id,predicate,mapping_justification,similarity_emb_full,similarity_emb_norm,similarity_str_levenshtein_full,similarity_str_jaro_winkler_full,similarity_str_token_sort_full,similarity_str_token_set_full,similarity_str_levenshtein_norm,similarity_str_jaro_winkler_norm,similarity_str_token_sort_norm,similarity_str_token_set_norm
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt4kT9Gzua0B,géophysique,aat:300054548,geophysics,géophysique,geophysics,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.707520,0.707520,0.666667,0.800909,0.666667,0.666667,0.666667,0.800909,0.666667,0.666667
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtzpthHxgRWY,sarcophage,aat:300005947,sarcophagi (coffins),sarcophage,sarcophagi,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.705566,0.925781,0.600000,0.870000,0.600000,0.600000,0.900000,0.960000,0.900000,0.900000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtd1J2aYQ6GE,décor architectural,aat:300000885,architectural elements,décor architectural,architectural elements,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.705078,0.705078,0.634146,0.648211,0.682927,0.812500,0.634146,0.648211,0.682927,0.812500
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtSKri8bFtmn,plan,aat:300034158,floor plans,plan,floor plans,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.702148,0.702148,0.533333,0.446970,0.533333,0.533333,0.533333,0.446970,0.533333,0.533333
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtXxzPt5omn1,sandale,aat:300046077,sandals,sandale,sandals,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.702148,0.702148,0.857143,0.942857,0.857143,0.857143,0.857143,0.942857,0.857143,0.857143
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtUqG1cmRahD,statère,aat:300191666,staters,statère,staters,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.701660,0.701660,0.714286,0.909524,0.714286,0.714286,0.714286,0.909524,0.714286,0.714286
ads_eh_tmt2_aat.sssom.tsv,fish_tmt2:/concepts/70441,Land Drain,aat:300055202,land drainage,Land Drain,land drainage,skos:closeMatch,closeMatch,semapv:UnspecifiedMatching,0.693359,0.693359,0.869565,0.953846,0.869565,0.869565,0.869565,0.953846,0.869565,0.869565
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtsIGcaQ8O7x,stuc,aat:300014966,stucco,stuc,stucco,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.691406,0.691406,0.800000,0.933333,0.800000,0.800000,0.800000,0.933333,0.800000,0.800000
dai_aat.sssom.tsv,http://thesauri.dainst.org/_4a1e0431,Heroen,aat:300236801,heroes,Heroen,heroes,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.689941,0.689941,0.833333,0.933333,0.833333,0.833333,0.833333,0.933333,0.833333,0.833333
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt0McMy0AxE3,hypogée,aat:300005931,hypogea,hypogée,hypogea,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.689453,0.689453,0.857143,0.942857,0.857143,0.857143,0.857143,0.942857,0.857143,0.857143
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtfvFEM5jWpL,polychromie,aat:300247962,polychromy,polychromie,polychromy,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.688477,0.688477,0.857143,0.943636,0.857143,0.857143,0.857143,0.943636,0.857143,0.857143
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtU0zgrbMIHE,situle,aat:300198870,situlae,situle,situlae,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.686035,0.686035,0.923077,0.971429,0.923077,0.923077,0.923077,0.971429,0.923077,0.923077
dai_aat.sssom.tsv,http://thesauri.dainst.org/_cade55c0,Tholos,aat:300121227,tholoi,Tholos,tholoi,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.684570,0.684570,0.833333,0.933333,0.833333,0.833333,0.833333,0.933333,0.833333,0.833333
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtJlb73k6yKX,photographie aérienne,aat:300053443,aerial photography,photographie aérienne,aerial photography,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.684082,0.684082,0.512821,0.648148,0.717949,0.717949,0.512821,0.648148,0.717949,0.717949
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtTyrrYeD26R,zoomorphe,aat:300010338,zoomorphic,zoomorphe,zoomorphic,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.684082,0.684082,0.842105,0.937778,0.842105,0.842105,0.842105,0.937778,0.842105,0.842105
ads_eh_tmt2_aat.sssom.tsv,fish_tmt2:/concepts/70334,HEDGE,aat:300266413,hedges,HEDGE,hedges,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.683594,0.683594,0.909091,0.966667,0.909091,0.909091,0.909091,0.966667,0.909091,0.909091
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrte0Wtwmldeh,thermes,aat:300007364,thermae,thermes,thermae,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.683105,0.683105,0.857143,0.942857,0.857143,0.857143,0.857143,0.942857,0.857143,0.857143
ads_mda_obj_aat.sssom.tsv,fish_obj:/concepts/97102,ANGON,aat:300036975,angons,ANGON,angons,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.682129,0.682129,0.909091,0.966667,0.909091,0.909091,0.909091,0.966667,0.909091,0.909091
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtgefwJa13yZ,obsidienne,aat:300011254,obsidian,obsidienne,obsidian,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.681641,0.681641,0.777778,0.915000,0.777778,0.777778,0.777778,0.915000,0.777778,0.777778
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt16K8Z22Yox,paléontologie animale,aat:300054555,paleontology,paléontologie animale,paleontology,skos:closeMatch,closeMatch,semapv:UnspecifiedMatching,0.681152,0.681152,0.606061,0.692280,0.606061,0.606061,0.606061,0.692280,0.606061,0.606061
ads_eh_tmt2_aat.sssom.tsv,fish_tmt2:/concepts/68827,BEACON,aat:300007739,beacons,BEACON,beacons,skos:closeMatch,closeMatch,semapv:UnspecifiedMatching,0.681152,0.681152,0.923077,0.971429,0.923077,0.923077,0.923077,0.971429,0.923077,0.923077
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtc4giwkfkYt,édicule,aat:300002574,aedicules,édicule,aedicules,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.680664,0.680664,0.750000,0.841270,0.750000,0.750000,0.750000,0.841270,0.750000,0.750000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtYvFTIy7qRD,portique,aat:300004145,porticoes,portique,porticoes,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.679688,0.679688,0.705882,0.883333,0.705882,0.705882,0.705882,0.883333,0.705882,0.705882
ads_eh_tmc_aat.sssom.tsv,fish_tmc:/concepts/100359,GUNBOAT,aat:300232845,gunboats,GUNBOAT,gunboats,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.679199,0.679199,0.933333,0.975000,0.933333,0.933333,0.933333,0.975000,0.933333,0.933333
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt9mYGGkTtLB,biochimie,aat:300054538,biochemistry,biochimie,biochemistry,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.679199,0.679199,0.666667,0.886111,0.666667,0.666667,0.666667,0.886111,0.666667,0.666667
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt8gLHNSozRI,fossile,aat:300247919,fossils,fossile,fossils,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.678711,0.678711,0.857143,0.942857,0.857143,0.857143,0.857143,0.942857,0.857143,0.857143
ads_eh_tmt2_aat.sssom.tsv,fish_tmt2:/concepts/143003,BROCH,aat:300004863,brochs,BROCH,brochs,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.678711,0.678711,0.909091,0.966667,0.909091,0.909091,0.909091,0.966667,0.909091,0.909091
dai_aat.sssom.tsv,http://thesauri.dainst.org/_dd360f8a,Photograph,aat:300025687,photographers,Photograph,photographers,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.678223,0.678223,0.869565,0.953846,0.869565,0.869565,0.869565,0.953846,0.869565,0.869565
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtjLErxnSQev,oenochoé,aat:300198866,oinochoai,oenochoé,oinochoai,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.677246,0.677246,0.705882,0.825000,0.705882,0.705882,0.705882,0.825000,0.705882,0.705882
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtheTIyQA4MB,narthex,aat:300004624,narthexes,narthex,narthexes,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.677246,0.677246,0.875000,0.955556,0.875000,0.875000,0.875000,0.955556,0.875000,0.875000
dai_aat.sssom.tsv,http://thesauri.dainst.org/_2804,Villa,aat:300005517,villas,Villa,villas,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.675293,0.675293,0.909091,0.966667,0.909091,0.909091,0.909091,0.966667,0.909091,0.909091
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtzQcj7ySt1K,géographie,aat:300054388,geography,géographie,geography,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.673340,0.673340,0.736842,0.843333,0.736842,0.736842,0.736842,0.843333,0.736842,0.736842
ads_mda_obj_aat.sssom.tsv,fish_obj:/concepts/97088,MUSIC,aat:300041620,musical instruments,MUSIC,musical instruments,skos:closeMatch,closeMatch,semapv:UnspecifiedMatching,0.672363,0.672363,0.416667,0.852632,0.416667,0.416667,0.416667,0.852632,0.416667,0.416667
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt02KdlM0gwJ,bassin (structure),aat:300006191,reservoirs (water distribution structures),bassin,reservoirs,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.671875,0.041077,0.500000,0.560847,0.366667,0.366667,0.250000,0.511111,0.250000,0.250000
ads_mda_obj_aat.sssom.tsv,fish_obj:/concepts/95098,OYSTER SHELL,aat:300011836,oyster shell,OYSTER SHELL,oyster shell,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.670410,0.670410,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtmjVjRMpJM1,as,aat:300194586,as coins,as,as coins,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.668457,0.668457,0.400000,0.800000,0.400000,1.000000,0.400000,0.800000,0.400000,1.000000
ads_mda_obj_aat.sssom.tsv,fish_obj:/concepts/141181,AXE (WEAPON),aat:300036982,axes (weapons),AXE,axes,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.666504,0.678711,0.923077,0.966667,0.923077,0.923077,0.857143,0.941667,0.857143,0.857143
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtQPAuiNqSdy,statuette,aat:300312262,statuettes (statues),statuette,statuettes,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.664062,0.916016,0.620690,0.890000,0.620690,0.620690,0.947368,0.980000,0.947368,0.947368
ads_eh_tmc_aat.sssom.tsv,fish_tmc:/concepts/100419,PASSENGER VESSEL,aat:300232798,passenger vessels,PASSENGER VESSEL,passenger vessels,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.663086,0.663086,0.969697,0.988235,0.969697,0.969697,0.969697,0.988235,0.969697,0.969697
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtqQv1MSIsp0,hydrologie,aat:300264403,hydrology,hydrologie,hydrology,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.660645,0.660645,0.842105,0.937778,0.842105,0.842105,0.842105,0.937778,0.842105,0.842105
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtVnWeKqGpcj,habitat rural,aat:300229355,rural areas,habitat rural,rural areas,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.660645,0.660645,0.416667,0.546387,0.666667,0.666667,0.416667,0.546387,0.666667,0.666667
dai_aat.sssom.tsv,http://thesauri.dainst.org/_3f0b446f,Athlet / Sportler,aat:300236025,athletes,Athlet / Sportler,athletes,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.660156,0.660156,0.560000,0.857353,0.560000,0.560000,0.560000,0.857353,0.560000,0.560000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtkilSDZLAlV,paléoenvironnement,aat:300379410,paleoenvironments,paléoenvironnement,paleoenvironments,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.659180,0.659180,0.857143,0.887432,0.857143,0.857143,0.857143,0.887432,0.857143,0.857143
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt6g3bwHKS6p,géographie physique,aat:300054389,physical geography,géographie physique,physical geography,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.656250,0.656250,0.432432,0.593957,0.702703,0.702703,0.432432,0.593957,0.702703,0.702703
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt3qfpcjQejP,reliquaire,aat:300187549,reliquaries,reliquaire,reliquaries,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.655762,0.655762,0.857143,0.961818,0.857143,0.857143,0.857143,0.961818,0.857143,0.857143
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrts62Z2hl4ux,dépôt,aat:300264846,deposit,dépôt,deposit,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.655762,0.655762,0.500000,0.676190,0.500000,0.500000,0.500000,0.676190,0.500000,0.500000
dai_aat.sssom.tsv,http://thesauri.dainst.org/_330d8d95,Gladiator,aat:300258488,gladiators,Gladiator,gladiators,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.655762,0.655762,0.947368,0.980000,0.947368,0.947368,0.947368,0.980000,0.947368,0.947368
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtooz4GMRqi4,bâtiment industriel,aat:300006231,industrial buildings,bâtiment industriel,industrial buildings,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.655273,0.655273,0.461538,0.604971,0.666667,0.666667,0.461538,0.604971,0.666667,0.666667
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtPEkp3Yydb2,architecture de terre,aat:300379486,earthen architecture,architecture de terre,earthen architecture,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.654785,0.654785,0.585366,0.729645,0.780488,0.780488,0.585366,0.729645,0.780488,0.780488
ads_eh_tmt2_aat.sssom.tsv,fish_tmt2:/concepts/145080,BAR (LICENCED),aat:300005158,bars (commercial buildings),BAR,bars,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.653809,0.604492,0.487805,0.670435,0.390244,0.390244,0.857143,0.941667,0.857143,0.857143
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtLf3Bt5nKRt,milieu rural,aat:300380146,rural life,milieu rural,rural life,skos:closeMatch,closeMatch,semapv:UnspecifiedMatching,0.650879,0.650879,0.454545,0.618254,0.818182,0.818182,0.454545,0.618254,0.818182,0.818182
dai_aat.sssom.tsv,http://thesauri.dainst.org/_3d134df3,aristokratisch,aat:300055484,aristocracy,aristokratisch,aristocracy,skos:closeMatch,closeMatch,semapv:UnspecifiedMatching,0.650879,0.650879,0.720000,0.869986,0.720000,0.720000,0.720000,0.869986,0.720000,0.720000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtPpa488jnSS,canon (arme),aat:300036936,cannons (artillery),canon,cannons,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.647949,0.222168,0.709677,0.861098,0.709677,0.709677,0.833333,0.886667,0.833333,0.833333
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt6Bxd07j7Ni,consulat,aat:300025461,consuls,consulat,consuls,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.646973,0.646973,0.800000,0.921429,0.800000,0.800000,0.800000,0.921429,0.800000,0.800000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtJBpSsfiAq9,vie rurale,aat:300380146,rural life,vie rurale,rural life,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.645996,0.645996,0.600000,0.657143,0.500000,0.500000,0.600000,0.657143,0.500000,0.500000
ads_mda_obj_aat.sssom.tsv,fish_obj:/concepts/96810,URN,aat:300129425,urns,URN,urns,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.643066,0.643066,0.857143,0.941667,0.857143,0.857143,0.857143,0.941667,0.857143,0.857143
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrttDPhmeXlJn,style corinthien,aat:300020133,Corinthian (pottery style),style corinthien,Corinthian,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.640137,0.743164,0.428571,0.616987,0.714286,0.714286,0.692308,0.709722,0.692308,0.692308
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtMY50Z2K4Fh,maladie,aat:300055130,disease,maladie,disease,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.637207,0.637207,0.428571,0.523810,0.428571,0.428571,0.428571,0.523810,0.428571,0.428571
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtSNta3G6E6g,opus sectile,aat:300254462,opus sectile (visual works),opus sectile,opus sectile,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.636230,1.000000,0.615385,0.888889,0.615385,1.000000,1.000000,1.000000,1.000000,1.000000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtWWZemZd9gj,sacristie,aat:300004631,sacristies (religious spaces),sacristie,sacristies,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.635742,0.913574,0.473684,0.862069,0.473684,0.473684,0.947368,0.980000,0.947368,0.947368
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtrg5RZoroR7,adolescent,aat:300163862,adolescents,adolescent,adolescents,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.633789,0.633789,0.952381,0.981818,0.952381,0.952381,0.952381,0.981818,0.952381,0.952381
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtW0KbTFT2kb,architecture militaire,aat:300006887,military buildings,architecture militaire,military buildings,skos:closeMatch,closeMatch,semapv:UnspecifiedMatching,0.633301,0.633301,0.350000,0.525253,0.450000,0.450000,0.350000,0.525253,0.450000,0.450000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtYEUR76AjnD,lissoir,aat:300400797,lissoirs (polishing tools),lissoir,lissoirs,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.632812,0.938965,0.424242,0.853846,0.424242,0.424242,0.933333,0.975000,0.933333,0.933333
ads_eh_com_aat.sssom.tsv,fish_com:/concepts/138059,PARAPET,aat:300002717,parapets,PARAPET,parapets,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.630371,0.630371,0.933333,0.975000,0.933333,0.933333,0.933333,0.975000,0.933333,0.933333
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtkP8rR1YLpG,bâtiment militaire,aat:300006887,military buildings,bâtiment militaire,military buildings,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.628906,0.628906,0.388889,0.504630,0.611111,0.611111,0.388889,0.504630,0.611111,0.611111
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtF4g7aXEn6l,administrations,aat:300254069,public administration,administrations,public administration,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.628418,0.628418,0.777778,0.723810,0.777778,0.777778,0.777778,0.723810,0.777778,0.777778
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtkOgxvd4Ijy,arts décoratifs,aat:300054168,decorative arts,arts décoratifs,decorative arts,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.627441,0.627441,0.533333,0.727778,0.800000,0.800000,0.533333,0.727778,0.800000,0.800000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrth6yZm2rFvQ,ex-voto,aat:300178243,ex-votos (religious visual works),ex-voto,ex-votos,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.627441,0.937012,0.350000,0.842424,0.350000,0.350000,0.933333,0.975000,0.933333,0.933333
ads_mda_obj_aat.sssom.tsv,fish_obj:/concepts/95214,SCABBARD,aat:300037139,scabbards,SCABBARD,scabbards,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.626953,0.626953,0.941176,0.977778,0.941176,0.941176,0.941176,0.977778,0.941176,0.941176
ads_mda_obj_aat.sssom.tsv,fish_obj:/concepts/100082,PIPE (SMOKING),aat:300248067,pipes (smoking equipment),PIPE,pipes,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.626465,0.267578,0.717949,0.897714,0.717949,0.717949,0.888889,0.960000,0.888889,0.888889
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtuoBc53ywow,griffon,aat:300379594,griffins,griffon,griffins,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.626465,0.626465,0.800000,0.921429,0.800000,0.800000,0.800000,0.921429,0.800000,0.800000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtTEWIXPM7Br,mortier (récipient),aat:300024724,mortars (grinding tools),mortier,mortars,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.626465,0.413818,0.604651,0.665036,0.511628,0.511628,0.714286,0.885714,0.714286,0.714286
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtcm41DKVMlu,Franciscains,aat:300148096,Franciscan,Franciscains,Franciscan,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.625488,0.625488,0.909091,0.966667,0.909091,0.909091,0.909091,0.966667,0.909091,0.909091
ads_eh_tmt2_aat.sssom.tsv,fish_tmt2:/concepts/91922,FERNERY (GLASSHOUSE),aat:300259220,ferneries (greenhouses),FERNERY,ferneries,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.624023,0.480957,0.697674,0.882532,0.697674,0.697674,0.750000,0.904762,0.750000,0.750000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt1urpl6axh0,écologie,aat:300054468,ecology,écologie,ecology,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.623535,0.623535,0.666667,0.779762,0.666667,0.666667,0.666667,0.779762,0.666667,0.666667
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtcKecfL7Beu,antéfixe,aat:300002217,antefixes,antéfixe,antefixes,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.620117,0.620117,0.823529,0.918981,0.823529,0.823529,0.823529,0.918981,0.823529,0.823529
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtVJoK8AR7B6,pistolet,aat:300037160,pistols,pistolet,pistols,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.619629,0.619629,0.800000,0.921429,0.800000,0.800000,0.800000,0.921429,0.800000,0.800000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtMgKMJJ3DRJ,chariot,aat:300219531,chariots (carriages),chariot,chariots,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.616699,0.914551,0.518519,0.870000,0.518519,0.518519,0.933333,0.975000,0.933333,0.933333
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtk1diUAx3s7,rasoir,aat:300236438,razors,rasoir,razors,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.614746,0.614746,0.666667,0.822222,0.666667,0.666667,0.666667,0.822222,0.666667,0.666667
ads_eh_tmt2_aat.sssom.tsv,fish_tmt2:/concepts/68985,HAMLET,aat:300008369,hamlets,HAMLET,hamlets,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.614258,0.614258,0.923077,0.971429,0.923077,0.923077,0.923077,0.971429,0.923077,0.923077
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtslhJM0KfQ3,paléopathologie,aat:300379436,pathology,paléopathologie,pathology,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.613770,0.613770,0.666667,0.779259,0.666667,0.666667,0.666667,0.779259,0.666667,0.666667
ads_eh_tmt2_aat.sssom.tsv,fish_tmt2:/concepts/70018,Beaker Burial,aat:300263485,burials,Beaker Burial,burials,skos:closeMatch,closeMatch,semapv:UnspecifiedMatching,0.613281,0.613281,0.600000,0.442002,0.600000,0.600000,0.600000,0.442002,0.600000,0.600000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtX58FTqpRou,brassard,aat:300247490,armbands,brassard,armbands,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.613281,0.613281,0.375000,0.722222,0.375000,0.375000,0.375000,0.722222,0.375000,0.375000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtNjfX50bXbv,transport sur eau,aat:300068773,water transport,transport sur eau,water transport,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.612793,0.612793,0.562500,0.668627,0.562500,0.750000,0.562500,0.668627,0.562500,0.750000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtGdotYbyIR9,architecture funéraire,aat:300005866,funerary buildings,architecture funéraire,funerary buildings,skos:closeMatch,closeMatch,semapv:UnspecifiedMatching,0.612305,0.612305,0.300000,0.503367,0.400000,0.400000,0.300000,0.503367,0.400000,0.400000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrt6TSfpXkNW6,strates géologiques,aat:300387100,geological formations,strates géologiques,geological formations,skos:closeMatch,closeMatch,semapv:UnspecifiedMatching,0.611328,0.611328,0.350000,0.567502,0.350000,0.350000,0.350000,0.567502,0.350000,0.350000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtbXaQ5mO06W,prisonnier,aat:300025933,prisoners,prisonnier,prisoners,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.611328,0.611328,0.842105,0.937778,0.842105,0.842105,0.842105,0.937778,0.842105,0.842105
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtbAJrlqK7Lc,terre cuite architecturale,aat:300010670,architectural terracotta,terre cuite architecturale,architectural terracotta,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.607910,0.607910,0.560000,0.717521,0.720000,0.720000,0.560000,0.717521,0.720000,0.720000
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtJrInD7k8G1,épigraphie,aat:300138808,epigraphy,épigraphie,epigraphy,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.607422,0.607422,0.736842,0.825926,0.736842,0.736842,0.736842,0.825926,0.736842,0.736842
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtHOoY2ss1a1,diatomée,aat:300013808,diatomaceous earth,diatomée,diatomaceous earth,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.607422,0.607422,0.538462,0.852778,0.538462,0.538462,0.538462,0.852778,0.538462,0.538462
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtD900pLBG6t,prospection géophysique,aat:300379907,geophysical surveys,prospection géophysique,geophysical surveys,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.605469,0.605469,0.428571,0.564524,0.476190,0.476190,0.428571,0.564524,0.476190,0.476190
inrap_pactols_sujets_aat.sssom.tsv,pactols:pcrtJdl7n3HRdk,mausolée,aat:300005891,mausoleums,mausolée,mausoleums,skos:exactMatch,exactMatch,semapv:UnspecifiedMatching,0.604492,0.604492,0.777778,0.915000,0.777778,0.777778,0.777778,0.915000,0.777778,0.777778
