count	namespace_root
1	https://sws.geonames.org/6429108/
1	https://sws.geonames.org/6429109/
1	https://sws.geonames.org/6429110/
1	https://sws.geonames.org/6429111/
1	https://sws.geonames.org/6429112/
1	https://sws.geonames.org/6429113/
1	https://sws.geonames.org/6429114/
1	https://sws.geonames.org/6429115/
1	https://sws.geonames.org/6429116/
1	https://sws.geonames.org/6429118/
1	https://sws.geonames.org/6429119/
1	https://sws.geonames.org/6429120/
1	https://sws.geonames.org/6429121/
1	https://sws.geonames.org/6429122/
1	https://sws.geonames.org/6429123/
1	https://sws.geonames.org/6429124/
1	https://sws.geonames.org/6429126/
1	https://sws.geonames.org/6429127/
1	https://sws.geonames.org/6429128/
1	https://sws.geonames.org/6429131/
1	https://sws.geonames.org/6429132/
1	https://sws.geonames.org/6429133/
1	https://sws.geonames.org/6429136/
1	https://sws.geonames.org/6429137/
1	https://sws.geonames.org/6429139/
1	https://sws.geonames.org/6429141/
1	https://sws.geonames.org/6429142/
1	https://sws.geonames.org/6429143/
1	https://sws.geonames.org/6429144/
1	https://sws.geonames.org/6429145/
1	https://sws.geonames.org/6429146/
1	https://sws.geonames.org/6429148/
1	https://sws.geonames.org/6429149/
1	https://sws.geonames.org/6429150/
1	https://sws.geonames.org/6429151/
1	https://sws.geonames.org/6429152/
1	https://sws.geonames.org/6429153/
1	https://sws.geonames.org/6429154/
1	https://sws.geonames.org/6429155/
1	https://sws.geonames.org/6429156/
1	https://sws.geonames.org/6429157/
1	https://sws.geonames.org/6429158/
1	https://sws.geonames.org/6429159/
1	https://sws.geonames.org/6429160/
1	https://sws.geonames.org/6429161/
1	https://sws.geonames.org/6429162/
1	https://sws.geonames.org/6429163/
1	https://sws.geonames.org/6429164/
1	https://sws.geonames.org/6429165/
1	https://sws.geonames.org/6429166/
1	https://sws.geonames.org/6429167/
1	https://sws.geonames.org/6429168/
1	https://sws.geonames.org/6429169/
1	https://sws.geonames.org/6429170/
1	https://sws.geonames.org/6429171/
1	https://sws.geonames.org/6429172/
1	https://sws.geonames.org/6429173/
1	https://sws.geonames.org/6429174/
1	https://sws.geonames.org/6429176/
1	https://sws.geonames.org/6429177/
1	https://sws.geonames.org/6429178/
1	https://sws.geonames.org/6429179/
1	https://sws.geonames.org/6429180/
1	https://sws.geonames.org/6429181/
1	https://sws.geonames.org/6429182/
1	https://sws.geonames.org/6429183/
1	https://sws.geonames.org/6429184/
1	https://sws.geonames.org/6429187/
1	https://sws.geonames.org/6429188/
1	https://sws.geonames.org/6429189/
1	https://sws.geonames.org/6429191/
1	https://sws.geonames.org/6429192/
1	https://sws.geonames.org/6429193/
1	https://sws.geonames.org/6429194/
1	https://sws.geonames.org/6429195/
1	https://sws.geonames.org/6429196/
1	https://sws.geonames.org/6429197/
1	https://sws.geonames.org/6429198/
1	https://sws.geonames.org/6429199/
1	https://sws.geonames.org/6429200/
1	https://sws.geonames.org/6429201/
1	https://sws.geonames.org/6429202/
1	https://sws.geonames.org/6429203/
1	https://sws.geonames.org/6429204/
1	https://sws.geonames.org/6429205/
1	https://sws.geonames.org/6429206/
1	https://sws.geonames.org/6429207/
1	https://sws.geonames.org/6429208/
1	https://sws.geonames.org/6429209/
1	https://sws.geonames.org/6429210/
1	https://sws.geonames.org/6429211/
1	https://sws.geonames.org/6429212/
1	https://sws.geonames.org/6429213/
1	https://sws.geonames.org/6429214/
1	https://sws.geonames.org/6429215/
1	https://sws.geonames.org/6429216/
1	https://sws.geonames.org/6429217/
1	https://sws.geonames.org/6429218/
1	https://sws.geonames.org/6429219/
1	https://sws.geonames.org/6429220/
1	https://sws.geonames.org/6429221/
1	https://sws.geonames.org/6429222/
1	https://sws.geonames.org/6429223/
1	https://sws.geonames.org/6429224/
1	https://sws.geonames.org/6429225/
1	https://sws.geonames.org/6429226/
1	https://sws.geonames.org/6429227/
1	https://sws.geonames.org/6429228/
1	https://sws.geonames.org/6429229/
1	https://sws.geonames.org/6429230/
1	https://sws.geonames.org/6429231/
1	https://sws.geonames.org/6429232/
1	https://sws.geonames.org/6429233/
1	https://sws.geonames.org/6429234/
1	https://sws.geonames.org/6429235/
1	https://sws.geonames.org/6429236/
1	https://sws.geonames.org/6429237/
1	https://sws.geonames.org/6429238/
1	https://sws.geonames.org/6429240/
1	https://sws.geonames.org/6429241/
1	https://sws.geonames.org/6429242/
1	https://sws.geonames.org/6429243/
1	https://sws.geonames.org/6429244/
1	https://sws.geonames.org/6429245/
1	https://sws.geonames.org/6429246/
1	https://sws.geonames.org/6429247/
1	https://sws.geonames.org/6429248/
1	https://sws.geonames.org/6429250/
1	https://sws.geonames.org/6429251/
1	https://sws.geonames.org/6429252/
1	https://sws.geonames.org/6429253/
1	https://sws.geonames.org/6429254/
1	https://sws.geonames.org/6429255/
1	https://sws.geonames.org/6429256/
1	https://sws.geonames.org/6429257/
1	https://sws.geonames.org/6429258/
1	https://sws.geonames.org/6429259/
1	https://sws.geonames.org/6429260/
1	https://sws.geonames.org/6429261/
1	https://sws.geonames.org/6429262/
1	https://sws.geonames.org/6429263/
1	https://sws.geonames.org/6429264/
1	https://sws.geonames.org/6429265/
1	https://sws.geonames.org/6429266/
1	https://sws.geonames.org/6429267/
1	https://sws.geonames.org/6429268/
1	https://sws.geonames.org/6429269/
1	https://sws.geonames.org/6429270/
1	https://sws.geonames.org/6429271/
1	https://sws.geonames.org/6429272/
1	https://sws.geonames.org/6429273/
1	https://sws.geonames.org/6429274/
1	https://sws.geonames.org/6429275/
1	https://sws.geonames.org/6429276/
1	https://sws.geonames.org/6429277/
1	https://sws.geonames.org/6429278/
1	https://sws.geonames.org/6429279/
1	https://sws.geonames.org/6429280/
1	https://sws.geonames.org/6429281/
1	https://sws.geonames.org/6429283/
1	https://sws.geonames.org/6429284/
1	https://sws.geonames.org/6429285/
1	https://sws.geonames.org/6429286/
1	https://sws.geonames.org/6429287/
1	https://sws.geonames.org/6429288/
1	https://sws.geonames.org/6429290/
1	https://sws.geonames.org/6429292/
1	https://sws.geonames.org/6429293/
1	https://sws.geonames.org/6429294/
1	https://sws.geonames.org/6429295/
1	https://sws.geonames.org/6429296/
1	https://sws.geonames.org/6429297/
1	https://sws.geonames.org/6429299/
1	https://sws.geonames.org/6429300/
1	https://sws.geonames.org/6429301/
1	https://sws.geonames.org/6429302/
1	https://sws.geonames.org/6429303/
1	https://sws.geonames.org/6429305/
1	https://sws.geonames.org/6429307/
1	https://sws.geonames.org/6429308/
1	https://sws.geonames.org/6429309/
1	https://sws.geonames.org/6429310/
1	https://sws.geonames.org/6429312/
1	https://sws.geonames.org/6429313/
1	https://sws.geonames.org/6429314/
1	https://sws.geonames.org/6429315/
1	https://sws.geonames.org/6429316/
1	https://sws.geonames.org/6429317/
1	https://sws.geonames.org/6429318/
1	https://sws.geonames.org/6429319/
1	https://sws.geonames.org/6429320/
1	https://sws.geonames.org/6429322/
1	https://sws.geonames.org/6429323/
1	https://sws.geonames.org/6429325/
1	https://sws.geonames.org/6429326/
1	https://sws.geonames.org/6429327/
1	https://sws.geonames.org/6429329/
1	https://sws.geonames.org/6429330/
1	https://sws.geonames.org/6429331/
1	https://sws.geonames.org/6429332/
1	https://sws.geonames.org/6429333/
1	https://sws.geonames.org/6429334/
1	https://sws.geonames.org/6429335/
1	https://sws.geonames.org/6429336/
1	https://sws.geonames.org/6429337/
1	https://sws.geonames.org/6429339/
1	https://sws.geonames.org/6429340/
1	https://sws.geonames.org/6429341/
1	https://sws.geonames.org/6429342/
1	https://sws.geonames.org/6429343/
1	https://sws.geonames.org/6429344/
1	https://sws.geonames.org/6429345/
1	https://sws.geonames.org/6429346/
1	https://sws.geonames.org/6429347/
1	https://sws.geonames.org/6429348/
1	https://sws.geonames.org/6429349/
1	https://sws.geonames.org/6429350/
1	https://sws.geonames.org/6429351/
1	https://sws.geonames.org/6429352/
1	https://sws.geonames.org/6429353/
1	https://sws.geonames.org/6429354/
1	https://sws.geonames.org/6429355/
1	https://sws.geonames.org/6429356/
1	https://sws.geonames.org/6429357/
1	https://sws.geonames.org/6429358/
1	https://sws.geonames.org/6429359/
1	https://sws.geonames.org/6429360/
1	https://sws.geonames.org/6429361/
1	https://sws.geonames.org/6429362/
1	https://sws.geonames.org/6429363/
1	https://sws.geonames.org/6429364/
1	https://sws.geonames.org/6429365/
1	https://sws.geonames.org/6429366/
1	https://sws.geonames.org/6429367/
1	https://sws.geonames.org/6429368/
1	https://sws.geonames.org/6429369/
1	https://sws.geonames.org/6429370/
1	https://sws.geonames.org/6429371/
1	https://sws.geonames.org/6429372/
1	https://sws.geonames.org/6429373/
1	https://sws.geonames.org/6429374/
1	https://sws.geonames.org/6429376/
1	https://sws.geonames.org/6429378/
1	https://sws.geonames.org/6429379/
1	https://sws.geonames.org/6429380/
1	https://sws.geonames.org/6429381/
1	https://sws.geonames.org/6429383/
1	https://sws.geonames.org/6429384/
1	https://sws.geonames.org/6429385/
1	https://sws.geonames.org/6429386/
1	https://sws.geonames.org/6429387/
1	https://sws.geonames.org/6429388/
1	https://sws.geonames.org/6429389/
1	https://sws.geonames.org/6429390/
1	https://sws.geonames.org/6429391/
1	https://sws.geonames.org/6429392/
1	https://sws.geonames.org/6429393/
1	https://sws.geonames.org/6429394/
1	https://sws.geonames.org/6429395/
1	https://sws.geonames.org/6429396/
1	https://sws.geonames.org/6429398/
1	https://sws.geonames.org/6429399/
1	https://sws.geonames.org/6429400/
1	https://sws.geonames.org/6429401/
1	https://sws.geonames.org/6429402/
1	https://sws.geonames.org/6429403/
1	https://sws.geonames.org/6429404/
1	https://sws.geonames.org/6429405/
1	https://sws.geonames.org/6429406/
1	https://sws.geonames.org/6429407/
1	https://sws.geonames.org/6429409/
1	https://sws.geonames.org/6429410/
1	https://sws.geonames.org/6429411/
1	https://sws.geonames.org/6429413/
1	https://sws.geonames.org/6429415/
1	https://sws.geonames.org/6429416/
1	https://sws.geonames.org/6429417/
1	https://sws.geonames.org/6429418/
1	https://sws.geonames.org/6429419/
1	https://sws.geonames.org/6429421/
1	https://sws.geonames.org/6429422/
1	https://sws.geonames.org/6429423/
1	https://sws.geonames.org/6429424/
1	https://sws.geonames.org/6429425/
1	https://sws.geonames.org/6429426/
1	https://sws.geonames.org/6429427/
1	https://sws.geonames.org/6429428/
1	https://sws.geonames.org/6429429/
1	https://sws.geonames.org/6429431/
1	https://sws.geonames.org/6429432/
1	https://sws.geonames.org/6429433/
1	https://sws.geonames.org/6429434/
1	https://sws.geonames.org/6429435/
1	https://sws.geonames.org/6429436/
1	https://sws.geonames.org/6429437/
1	https://sws.geonames.org/6429438/
1	https://sws.geonames.org/6429440/
1	https://sws.geonames.org/6429441/
1	https://sws.geonames.org/6429442/
1	https://sws.geonames.org/6429443/
1	https://sws.geonames.org/6429445/
1	https://sws.geonames.org/6429447/
1	https://sws.geonames.org/6429448/
1	https://sws.geonames.org/6429450/
1	https://sws.geonames.org/6429451/
1	https://sws.geonames.org/6429452/
1	https://sws.geonames.org/6429453/
1	https://sws.geonames.org/6429455/
1	https://sws.geonames.org/6429456/
1	https://sws.geonames.org/6429457/
1	https://sws.geonames.org/6429458/
1	https://sws.geonames.org/6429459/
1	https://sws.geonames.org/6429460/
1	https://sws.geonames.org/6429461/
1	https://sws.geonames.org/6429463/
1	https://sws.geonames.org/6429464/
1	https://sws.geonames.org/6429465/
1	https://sws.geonames.org/6429466/
1	https://sws.geonames.org/6429467/
1	https://sws.geonames.org/6429468/
1	https://sws.geonames.org/6429469/
1	https://sws.geonames.org/6429470/
1	https://sws.geonames.org/6429471/
1	https://sws.geonames.org/6429472/
1	https://sws.geonames.org/6429473/
1	https://sws.geonames.org/6429474/
1	https://sws.geonames.org/6429475/
1	https://sws.geonames.org/6429476/
1	https://sws.geonames.org/6429477/
1	https://sws.geonames.org/6429478/
1	https://sws.geonames.org/6429479/
1	https://sws.geonames.org/6429480/
1	https://sws.geonames.org/6429481/
1	https://sws.geonames.org/6429482/
1	https://sws.geonames.org/6429483/
1	https://sws.geonames.org/6429484/
1	https://sws.geonames.org/6429486/
1	https://sws.geonames.org/6429488/
1	https://sws.geonames.org/6429489/
1	https://sws.geonames.org/6429490/
1	https://sws.geonames.org/6429491/
1	https://sws.geonames.org/6429492/
1	https://sws.geonames.org/6429495/
1	https://sws.geonames.org/6429496/
1	https://sws.geonames.org/6429499/
1	https://sws.geonames.org/6429500/
1	https://sws.geonames.org/6429501/
1	https://sws.geonames.org/6429502/
1	https://sws.geonames.org/6429503/
1	https://sws.geonames.org/6429505/
1	https://sws.geonames.org/6429506/
1	https://sws.geonames.org/6429507/
1	https://sws.geonames.org/6429508/
1	https://sws.geonames.org/6429512/
1	https://sws.geonames.org/6429514/
1	https://sws.geonames.org/6429515/
1	https://sws.geonames.org/6429516/
1	https://sws.geonames.org/6429517/
1	https://sws.geonames.org/6429518/
1	https://sws.geonames.org/6429519/
1	https://sws.geonames.org/6429520/
1	https://sws.geonames.org/6429522/
1	https://sws.geonames.org/6429523/
1	https://sws.geonames.org/6429524/
1	https://sws.geonames.org/6429525/
1	https://sws.geonames.org/6429526/
1	https://sws.geonames.org/6429527/
1	https://sws.geonames.org/6429528/
1	https://sws.geonames.org/6429529/
1	https://sws.geonames.org/6429530/
1	https://sws.geonames.org/6429531/
1	https://sws.geonames.org/6429532/
1	https://sws.geonames.org/6429533/
1	https://sws.geonames.org/6429534/
1	https://sws.geonames.org/6429535/
1	https://sws.geonames.org/6429536/
1	https://sws.geonames.org/6429537/
1	https://sws.geonames.org/6429538/
1	https://sws.geonames.org/6429539/
1	https://sws.geonames.org/6429540/
1	https://sws.geonames.org/6429541/
1	https://sws.geonames.org/6429542/
1	https://sws.geonames.org/6429543/
1	https://sws.geonames.org/6429544/
1	https://sws.geonames.org/6429545/
1	https://sws.geonames.org/6429546/
1	https://sws.geonames.org/6429547/
1	https://sws.geonames.org/6429548/
1	https://sws.geonames.org/6429549/
1	https://sws.geonames.org/6429550/
1	https://sws.geonames.org/6429551/
1	https://sws.geonames.org/6429553/
1	https://sws.geonames.org/6429554/
1	https://sws.geonames.org/6429555/
1	https://sws.geonames.org/6429556/
1	https://sws.geonames.org/6429557/
1	https://sws.geonames.org/6429558/
1	https://sws.geonames.org/6429559/
1	https://sws.geonames.org/6429560/
1	https://sws.geonames.org/6429562/
1	https://sws.geonames.org/6429563/
1	https://sws.geonames.org/6429564/
1	https://sws.geonames.org/6429566/
1	https://sws.geonames.org/6429567/
1	https://sws.geonames.org/6429568/
1	https://sws.geonames.org/6429570/
1	https://sws.geonames.org/6429571/
1	https://sws.geonames.org/6429572/
1	https://sws.geonames.org/6429573/
1	https://sws.geonames.org/6429574/
1	https://sws.geonames.org/6429575/
1	https://sws.geonames.org/6429577/
1	https://sws.geonames.org/6429578/
1	https://sws.geonames.org/6429579/
1	https://sws.geonames.org/6429580/
1	https://sws.geonames.org/6429581/
1	https://sws.geonames.org/6429582/
1	https://sws.geonames.org/6429583/
1	https://sws.geonames.org/6429584/
1	https://sws.geonames.org/6429585/
1	https://sws.geonames.org/6429586/
1	https://sws.geonames.org/6429587/
1	https://sws.geonames.org/6429588/
1	https://sws.geonames.org/6429589/
1	https://sws.geonames.org/6429590/
1	https://sws.geonames.org/6429591/
1	https://sws.geonames.org/6429592/
1	https://sws.geonames.org/6429593/
1	https://sws.geonames.org/6429594/
1	https://sws.geonames.org/6429595/
1	https://sws.geonames.org/6429596/
1	https://sws.geonames.org/6429597/
1	https://sws.geonames.org/6429598/
1	https://sws.geonames.org/6429600/
1	https://sws.geonames.org/6429601/
1	https://sws.geonames.org/6429602/
1	https://sws.geonames.org/6429603/
1	https://sws.geonames.org/6429604/
1	https://sws.geonames.org/6429605/
1	https://sws.geonames.org/6429606/
1	https://sws.geonames.org/6429607/
1	https://sws.geonames.org/6429608/
1	https://sws.geonames.org/6429609/
1	https://sws.geonames.org/6429610/
1	https://sws.geonames.org/6429611/
1	https://sws.geonames.org/6429612/
1	https://sws.geonames.org/6429613/
1	https://sws.geonames.org/6429614/
1	https://sws.geonames.org/6429615/
1	https://sws.geonames.org/6429616/
1	https://sws.geonames.org/6429617/
1	https://sws.geonames.org/6429618/
1	https://sws.geonames.org/6429619/
1	https://sws.geonames.org/6429620/
1	https://sws.geonames.org/6429622/
1	https://sws.geonames.org/6429624/
1	https://sws.geonames.org/6429625/
1	https://sws.geonames.org/6429626/
1	https://sws.geonames.org/6429627/
1	https://sws.geonames.org/6429628/
1	https://sws.geonames.org/6429629/
1	https://sws.geonames.org/6429630/
1	https://sws.geonames.org/6429631/
1	https://sws.geonames.org/6429632/
1	https://sws.geonames.org/6429633/
1	https://sws.geonames.org/6429634/
1	https://sws.geonames.org/6429635/
1	https://sws.geonames.org/6429636/
1	https://sws.geonames.org/6429637/
1	https://sws.geonames.org/6429638/
1	https://sws.geonames.org/6429639/
1	https://sws.geonames.org/6429640/
1	https://sws.geonames.org/6429641/
