section,source_uri,source_label,target_label,target_uri,match,skos_predicate
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/97722,ASHLAR,ashlar,http://vocab.getty.edu/aat/300011701,close match,closeMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/97777,BRICK,brick (clay product),http://vocab.getty.edu/aat/300010463,close match,closeMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/97813,CERAMIC,ceramic (material),http://vocab.getty.edu/aat/300235507,exact match,exactMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/97840,CONCRETE,concrete,http://vocab.getty.edu/aat/300010737,exact match,exactMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/97873,DAUB,daub,http://vocab.getty.edu/aat/300163933,exact match,exactMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/97939,GLASS,glass (material),http://vocab.getty.edu/aat/300010797,exact match,exactMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/98028,LIMESTONE,limestone,http://vocab.getty.edu/aat/300011286,exact match,exactMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/98193,SLAG,slag,http://vocab.getty.edu/aat/300011790,exact match,exactMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/98194,SLATE,slate (roofing),http://vocab.getty.edu/aat/300389711,close match,closeMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/98216,STONE,stone (worked rock),http://vocab.getty.edu/aat/300011176,exact match,exactMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/98241,TILE,tile (materials),http://vocab.getty.edu/aat/300010676,exact match,exactMatch
1. ADS Building Materials,http://purl.org/heritagedata/schemes/eh_tbm/concepts/98243,TIN,tin (metal),http://vocab.getty.edu/aat/300133748,close match,closeMatch
2. ADS Components,http://purl.org/heritagedata/schemes/eh_com/concepts/137632,CRANE,cranes (equipment),http://vocab.getty.edu/aat/300022331,exact match,exactMatch
2. ADS Components,http://purl.org/heritagedata/schemes/eh_com/concepts/137654,CRUCK,crucks,http://vocab.getty.edu/aat/300001846,exact match,exactMatch
2. ADS Components,http://purl.org/heritagedata/schemes/eh_com/concepts/137700,DORMER WINDOW,dormers,http://vocab.getty.edu/aat/300002232,close match,closeMatch
2. ADS Components,http://purl.org/heritagedata/schemes/eh_com/concepts/137771,FIREPLACE,fireplaces,http://vocab.getty.edu/aat/300052267,exact match,exactMatch
2. ADS Components,http://purl.org/heritagedata/schemes/eh_com/concepts/137950,LINTEL,lintels (spanning elements),http://vocab.getty.edu/aat/300003161,exact match,exactMatch
2. ADS Components,http://purl.org/heritagedata/schemes/eh_com/concepts/138038,ORIEL WINDOW,oriel windows,http://vocab.getty.edu/aat/300002954,exact match,exactMatch
2. ADS Components,http://purl.org/heritagedata/schemes/eh_com/concepts/138059,PARAPET,parapets,http://vocab.getty.edu/aat/300002717,exact match,exactMatch
2. ADS Components,http://purl.org/heritagedata/schemes/eh_com/concepts/138109,POST HOLE,posts (structural elements),http://vocab.getty.edu/aat/300001609,broad match,broadMatch
2. ADS Components,http://purl.org/heritagedata/schemes/eh_com/concepts/138191,SAIL,sails (equipment),http://vocab.getty.edu/aat/300185694,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96909,ADZE,adzes,http://vocab.getty.edu/aat/300023553,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95055,AGRICULTURE AND SUBSISTENCE,agriculture,http://vocab.getty.edu/aat/300054463,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/142915,ALLUVIUM,alluvium,http://vocab.getty.edu/aat/300264223,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100100,AMPHIBIAN REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96750,AMPHORA,amphorae (storage vessels),http://vocab.getty.edu/aat/300148696,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95897,AMPULLA,ampullae,http://vocab.getty.edu/aat/300198899,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95896,AMULET,amulets,http://vocab.getty.edu/aat/300266585,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97102,ANGON,angons,http://vocab.getty.edu/aat/300036975,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95074,Animal Bone,skeleton components (animal components),http://vocab.getty.edu/aat/300191781,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95054,ANIMAL EQUIPMENT,animal husbandry equipment,http://vocab.getty.edu/aat/300255532,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100097,ANIMAL MICRO REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95074,ANIMAL REMAINS,animal material,http://vocab.getty.edu/aat/300011793,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95074,Animal Tooth,teeth (animal components),http://vocab.getty.edu/aat/300400467,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97114,ANNULAR BROOCH,ring brooches,http://vocab.getty.edu/aat/300263352,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141231,Ansate Brooch,brooches,http://vocab.getty.edu/aat/300045995,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95074,Antler,antlers (animal components),http://vocab.getty.edu/aat/300395687,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95074,Antler Tine,antlers (animal components),http://vocab.getty.edu/aat/300395687,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96360,ARCHITECTURAL ELEMENT,architectural elements,http://vocab.getty.edu/aat/300000885,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96002,ARCHITECTURAL FRAGMENT,fragments (object portions),http://vocab.getty.edu/aat/300117130,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95056,ARCHITECTURE,architecture (object genre),http://vocab.getty.edu/aat/300263552,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97103,ARM GUARD,vambraces,http://vocab.getty.edu/aat/300201790,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96652,ARMLET,armlets,http://vocab.getty.edu/aat/300045990,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95156,ARMOUR,armor (protective wear),http://vocab.getty.edu/aat/300036745,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97083,ARMOUR AND WEAPONS,weapons,http://vocab.getty.edu/aat/300036926,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97083,ARMOUR AND WEAPONS,armor (protective wear),http://vocab.getty.edu/aat/300036745,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95131,ARROW,arrows,http://vocab.getty.edu/aat/300036976,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95132,ARROWHEAD,arrowheads,http://vocab.getty.edu/aat/300024861,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141192,ASSEMBLAGE,assemblages (object groupings),http://vocab.getty.edu/aat/300256847,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96914,AWL,awls,http://vocab.getty.edu/aat/300024663,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141179,AXE (TOOL),axes (tools),http://vocab.getty.edu/aat/300024664,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141181,AXE (WEAPON),axes (weapons),http://vocab.getty.edu/aat/300036982,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/143949,AXE HAMMER,axhammers,http://vocab.getty.edu/aat/300023039,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97526,AXE TRIMMING FLAKE,flakes (object genre),http://vocab.getty.edu/aat/300265137,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100153,AXEHEAD,ax heads,http://vocab.getty.edu/aat/300400808,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96418,BADGE,badges,http://vocab.getty.edu/aat/300193994,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95306,BALANCE,balances (scales),http://vocab.getty.edu/aat/300195805,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96654,Bangle,bangles,http://vocab.getty.edu/aat/300045992,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95162,BARBED AND TANGED ARROWHEAD,arrowheads,http://vocab.getty.edu/aat/300024861,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97328,BARBED POINT,projectile points,http://vocab.getty.edu/aat/300024860,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96397,BARREL,barrels (containers),http://vocab.getty.edu/aat/300194514,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/137053,BASE SHERD,sherds,http://vocab.getty.edu/aat/300117132,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96363,BASKET,baskets (containers),http://vocab.getty.edu/aat/300194498,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95165,BATTLEAXE,battle-axes,http://vocab.getty.edu/aat/300036983,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96488,BEAD,beads (pierced objects),http://vocab.getty.edu/aat/300234006,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96754,BEAKER,beakers (drinking vessels),http://vocab.getty.edu/aat/300043198,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95509,BELL,bells (idiophones),http://vocab.getty.edu/aat/300041872,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/151960,BICONICAL URN,biconical urns,http://vocab.getty.edu/aat/300264948,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95893,BIER,biers,http://vocab.getty.edu/aat/300262819,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95128,BIRD REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96399,BLADE,blades (tool and equipment components),http://vocab.getty.edu/aat/300024917,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/151831,BLADE CORE,cores (object genres),http://vocab.getty.edu/aat/300265134,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97335,BLOOM,smelting,http://vocab.getty.edu/aat/300054041,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/137054,BODY SHERD,sherds,http://vocab.getty.edu/aat/300117132,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96240,BOLT (FASTENING),bolts (fasteners),http://vocab.getty.edu/aat/300033325,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96485,BORER,borers (tools),http://vocab.getty.edu/aat/300389694,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96823,BOTTLE,bottles,http://vocab.getty.edu/aat/300045627,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96755,BOWL,bowls (vessels),http://vocab.getty.edu/aat/300203596,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96439,BOX,boxes (containers),http://vocab.getty.edu/aat/300045643,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96654,BRACELET,bracelets (jewelry),http://vocab.getty.edu/aat/300045991,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97596,BRASS,brasses (memorials),http://vocab.getty.edu/aat/300184647,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95169,BREASTPLATE,breastplates (body armor),http://vocab.getty.edu/aat/300036753,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96010,BRICK,building brick (clay products),http://vocab.getty.edu/aat/300010534,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95672,BRIDLE FITTING,bridles,http://vocab.getty.edu/aat/300248092,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97337,BRIQUETAGE,ceramic products,http://vocab.getty.edu/aat/300157780,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96665,BROOCH,brooches,http://vocab.getty.edu/aat/300045995,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141197,BRYOZOAN REMAINS,Bryozoa (phylum),http://vocab.getty.edu/aat/300265691,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96364,BUCKET,buckets (vessels),http://vocab.getty.edu/aat/300045651,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96667,BUCKLE,buckles (strap accessories),http://vocab.getty.edu/aat/300239260,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95135,BULLET,bullets,http://vocab.getty.edu/aat/300201694,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96401,BUNG,bungs,http://vocab.getty.edu/aat/300203447,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/148316,BUNGHOLE JUG,bungholes,http://vocab.getty.edu/aat/300237688,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95886,BURIAL URN,cremation urns,http://vocab.getty.edu/aat/300124808,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95758,BURIN,burins,http://vocab.getty.edu/aat/300193147,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97341,BURIN SPALL,spalls,http://vocab.getty.edu/aat/300343517,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97540,BURNT FLINT,flint (rock),http://vocab.getty.edu/aat/300011143,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141186,BUTCHERED ANIMAL REMAINS,animal material,http://vocab.getty.edu/aat/300011793,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96674,BUTTON,buttons (fasteners),http://vocab.getty.edu/aat/300239261,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96011,CAME,cames,http://vocab.getty.edu/aat/300003106,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96192,CANDLE HOLDER,candleholders,http://vocab.getty.edu/aat/300037583,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96198,CANDLESTICK,candlesticks,http://vocab.getty.edu/aat/300037588,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95172,CANNON,cannons (artillery),http://vocab.getty.edu/aat/300036936,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/148345,CARINATED BOWL,bowls (vessels),http://vocab.getty.edu/aat/300203596,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/148389,CARINATED CUP,cups (drinking vessels),http://vocab.getty.edu/aat/300043202,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/148295,CARVED OBJECT,found object sculpture,http://vocab.getty.edu/aat/300186923,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/148295,Carved Stone,sculpture (visual work),http://vocab.getty.edu/aat/300047090,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97542,CASTING WASTE,casting (process),http://vocab.getty.edu/aat/300053104,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96757,CAULDRON,cauldrons,http://vocab.getty.edu/aat/300196395,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141190,CERAMIC,ceramic (material),http://vocab.getty.edu/aat/300235507,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/142983,CEREAL GRAIN,grain (seed),http://vocab.getty.edu/aat/300011871,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100065,CEREMONIAL OBJECT,ceremonial objects,http://vocab.getty.edu/aat/300234117,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96246,CHAIN,chains (object genres),http://vocab.getty.edu/aat/300014625,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95877,CHALICE,chalices (liturgical vessels),http://vocab.getty.edu/aat/300194762,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96678,CHATELAINE,chatelaines,http://vocab.getty.edu/aat/300209297,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96025,CHIMNEY POT,chimney pots,http://vocab.getty.edu/aat/300003961,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96922,CHISEL,chisels,http://vocab.getty.edu/aat/300024665,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95903,CINERARY URN,cremation urns,http://vocab.getty.edu/aat/300124808,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95509,Clapper,clapper bells,http://vocab.getty.edu/aat/300041874,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96248,CLASP,clasps (fasteners),http://vocab.getty.edu/aat/300239507,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95639,CLAY PIPE (SMOKING),pipes (smoking equipment),http://vocab.getty.edu/aat/300248067,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96404,CLEAVER,cleavers,http://vocab.getty.edu/aat/300199941,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97105,CLOTHING,clothing,http://vocab.getty.edu/aat/300266639,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100078,CODPIECE,codpieces,http://vocab.getty.edu/aat/300046148,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95905,COFFIN,coffins,http://vocab.getty.edu/aat/300197585,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100132,COFFIN FITTING,coffins,http://vocab.getty.edu/aat/300197585,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95423,COIN,coins (money),http://vocab.getty.edu/aat/300037222,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97525,COIN HOARD,hoards (groupings),http://vocab.getty.edu/aat/300195474,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95094,Coleoptera Remains,Coleoptera (order),http://vocab.getty.edu/aat/300310502,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96634,COLLAR,collars (neckwear),http://vocab.getty.edu/aat/300210058,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/151970,COLLARED URN,urns,http://vocab.getty.edu/aat/300129425,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/142920,COLLUVIUM,deposit,http://vocab.getty.edu/aat/300264846,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96154,COMB,combs (grooming tools),http://vocab.getty.edu/aat/300236397,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97242,COMB CASE,combs (grooming tools),http://vocab.getty.edu/aat/300236397,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96817,CONTAINER,containers (receptacles),http://vocab.getty.edu/aat/300197197,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97243,CONTAINER,containers (receptacles),http://vocab.getty.edu/aat/300197197,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97220,CONTAINER,containers (receptacles),http://vocab.getty.edu/aat/300197197,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97227,COOKING VESSEL,cookware,http://vocab.getty.edu/aat/300201279,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/151965,CORDONED URN,urns,http://vocab.getty.edu/aat/300129425,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97552,CORE,cores (object genres),http://vocab.getty.edu/aat/300265134,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96520,CORK,corks (stoppers),http://vocab.getty.edu/aat/300203448,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95060,COSTUME,costume (mode of fashion),http://vocab.getty.edu/aat/300178802,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/137057,COUNTER,gaming counters,http://vocab.getty.edu/aat/300205348,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97661,CREMATION,cremations,http://vocab.getty.edu/aat/300266356,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96851,CRUCIBLE,crucibles,http://vocab.getty.edu/aat/300196462,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141235,CRUCIFORM BROOCH,brooches,http://vocab.getty.edu/aat/300045995,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141200,CRUSTACEAN REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96767,CUP,cups (drinking vessels),http://vocab.getty.edu/aat/300043202,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97209,CURRENCY,money,http://vocab.getty.edu/aat/300037316,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97146,CUTTING EQUIPMENT,cutting equipment,http://vocab.getty.edu/aat/300163290,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95138,DAGGER,daggers (weapons),http://vocab.getty.edu/aat/300037058,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/136754,DAUB,daub,http://vocab.getty.edu/aat/300163933,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/99629,DEATH BURIAL OR FUNERARY OBJECT,funerary objects,http://vocab.getty.edu/aat/300234126,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97322,DEBITAGE,debitage,http://vocab.getty.edu/aat/300265125,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/142911,DEPOSIT,deposit,http://vocab.getty.edu/aat/300264846,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97135,DIE,dice,http://vocab.getty.edu/aat/300211084,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/137058,DISC,circular (shape),http://vocab.getty.edu/aat/300263827,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/137058,DISC,disks (object genres),http://vocab.getty.edu/aat/300251427,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97517,DISCOIDAL KNIFE,lithics,http://vocab.getty.edu/aat/300379567,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96770,DISH,serving dishes,http://vocab.getty.edu/aat/300198294,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96054,DOOR,doors,http://vocab.getty.edu/aat/300002803,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96337,DRAIN PIPE,drains,http://vocab.getty.edu/aat/300052564,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100075,DRESS AND PERSONAL ACCESSORIES,costume accessories,http://vocab.getty.edu/aat/300209273,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97440,DRESS COMPONENT,clothing,http://vocab.getty.edu/aat/300266639,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96449,DRESSED STONE,dressed stone,http://vocab.getty.edu/aat/300070050,close match,closeMatch
