section,source_uri,source_label,target_label,target_uri,match,skos_predicate
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrte3arlcUhzY,cervidé,Cervidae (family),http://vocab.getty.edu/aat/300250308,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt0fd4QNWbYI,chaîne,chains (object genres),http://vocab.getty.edu/aat/300014625,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt0MrE8nfMfq,chaîne opératoire (lithique),manufacturing,http://vocab.getty.edu/aat/300077527,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWQl17aKWko,chaise curule,curule chairs,http://vocab.getty.edu/aat/300139435,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtbdJZ93Kiii,chambre funéraire,burial chambers,http://vocab.getty.edu/aat/300004088,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtZtKktLIqkU,chamois,Bovidae (family),http://vocab.getty.edu/aat/300310440,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWv2LKUDyjw,chanvre,hemp (fiber),http://vocab.getty.edu/aat/300014043,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWAzvDrstom,chapelet,chaplets (rosaries),http://vocab.getty.edu/aat/300264662,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtXbnSYWENsu,chapelle,chapels (rooms or structures),http://vocab.getty.edu/aat/300004590,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtfZeS5mp6jT,chapiteau,capitals (column components),http://vocab.getty.edu/aat/300001662,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtGKX5Bwi4vU,char,chariots (ancient vehicles),http://vocab.getty.edu/aat/300212699,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtsrWeYcRkNg,charbon,coal,http://vocab.getty.edu/aat/300015149,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt4GtjAItlOn,charbon de bois,wood charcoal,http://vocab.getty.edu/aat/300012864,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtS7x7vmVqmp,charbonnière,coal mines,http://vocab.getty.edu/aat/300000396,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtMgKMJJ3DRJ,chariot,chariots (carriages),http://vocab.getty.edu/aat/300219531,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt9iomb1d1EJ,charité,charity (philosophical concept),http://vocab.getty.edu/aat/300379107,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrttiIzxZEiqB,charpente,roof frame components,http://vocab.getty.edu/aat/300002382,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtZk4KDjdyYZ,chartreuse,charterhouses,http://vocab.getty.edu/aat/300000650,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtcoV2DHQBSp,chasse,hunting,http://vocab.getty.edu/aat/300239666,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtk8SafaOAjq,chasseur,hunters (people),http://vocab.getty.edu/aat/300025619,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWt1GTT1T0b,chasseur-cueilleur,hunter-gatherer (early cultures),http://vocab.getty.edu/aat/300391448,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtBEscNJUhBp,chat,Felis domesticus (species),http://vocab.getty.edu/aat/300265960,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtRFSvuXH6BD,château,castles (fortifications),http://vocab.getty.edu/aat/300006891,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtSILWSJO1yW,château d'eau,water towers,http://vocab.getty.edu/aat/300006204,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt8AQJzm2L6E,château-fort,motte-and-bailey castles,http://vocab.getty.edu/aat/300400701,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtMchkJ5TnEz,chaudron,cauldrons,http://vocab.getty.edu/aat/300196395,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtVLnKfPwHqV,chauffage,heating systems,http://vocab.getty.edu/aat/300051479,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt9mMcUmpjLn,chaussée,causeways,http://vocab.getty.edu/aat/300008231,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtnLNKkJozdp,chaussure,shoes (footwear),http://vocab.getty.edu/aat/300046065,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtERMm8Q0wYw,chaux,calcium oxide,http://vocab.getty.edu/aat/300011736,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtijLWlSgWtZ,chemin de fer,railroads (infrastructure),http://vocab.getty.edu/aat/300008591,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt6clF510Il1,cheminée,mantels (fireplace components),http://vocab.getty.edu/aat/300052347,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtRfS52nulqt,chenal,channels (water bodies),http://vocab.getty.edu/aat/300008713,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtviptY11HzO,chenet,andirons,http://vocab.getty.edu/aat/300161848,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt6i8AcPBoY2,cheval,Equus caballus (species),http://vocab.getty.edu/aat/300250148,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt7117G28hkK,chevet,chevets (building spaces),http://vocab.getty.edu/aat/300004606,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt3jcrAaRENB,chèvre,Capra (genus),http://vocab.getty.edu/aat/300250122,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt4v7jKE3TVw,chien,Canis familiaris (species),http://vocab.getty.edu/aat/300250130,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtTsFUpot5O5,chimie,chemistry,http://vocab.getty.edu/aat/300054537,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWG6u3Ahkgo,choeur,chancels,http://vocab.getty.edu/aat/300004565,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt1zp23TEHfU,chopper,choppers (prehistoric cutting tools),http://vocab.getty.edu/aat/300400610,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtYYTljnV8Gy,chrisme,chrism,http://vocab.getty.edu/aat/300265211,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtzxSy7iiww6,christianisation,Christianity,http://vocab.getty.edu/aat/300073711,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtymoUAauQMy,chronologie,chronology (discipline),http://vocab.getty.edu/aat/300056104,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtNEVqOIPqzo,chronostratigraphie,stratigraphy,http://vocab.getty.edu/aat/300192073,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtsIm3RuNMGu,cimetière,necropolises,http://vocab.getty.edu/aat/300000372,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtSDmqv2zljj,cimetière paroissial,churchyards,http://vocab.getty.edu/aat/300008170,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtZoPEeqKhas,cippe,cippi,http://vocab.getty.edu/aat/300006963,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtmuXmeNbXty,circulation monétaire,money,http://vocab.getty.edu/aat/300037316,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtBo1yLBvJKu,cirque,circuses (Roman arenas),http://vocab.getty.edu/aat/300007255,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt9ftu0VRlXm,ciseau,chisels,http://vocab.getty.edu/aat/300024665,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrthX8XjMG2wX,ciste,cistae (toiletry containers),http://vocab.getty.edu/aat/300400723,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtA56TqYxlPi,Cisterciens,Cistercian,http://vocab.getty.edu/aat/300148071,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt6UZ1B610j3,citadelle,citadels,http://vocab.getty.edu/aat/300006902,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtyXVLlmyt3F,citerne,water tanks,http://vocab.getty.edu/aat/300006203,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtvzl3HUp31m,cité-ville,city-states,http://vocab.getty.edu/aat/300234611,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrteG5tTLXN3T,clayonnage,wattle (building materials),http://vocab.getty.edu/aat/300011888,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtnDoiMB7bXc,clé,keys (adjusting equipment),http://vocab.getty.edu/aat/300251159,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtr2LIg20u6S,climat,climate,http://vocab.getty.edu/aat/300055322,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtqj3vNw55Df,climatologie,climatology,http://vocab.getty.edu/aat/300379447,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWNdQjwi6Lv,cloche,bells (idiophones),http://vocab.getty.edu/aat/300041872,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtAeeFSDMwi7,clocher,bell towers,http://vocab.getty.edu/aat/300004848,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtSIJ8VYglZv,cloison,partitions (interior walls),http://vocab.getty.edu/aat/300002538,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtug0BSh8Km8,cloître,cloisters,http://vocab.getty.edu/aat/300007423,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtMbtcPfoUvx,clou,nails (fasteners),http://vocab.getty.edu/aat/300033565,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtRZ0ne3nzWk,coffre,trunks (containers),http://vocab.getty.edu/aat/300215543,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtGxQqPzwTU7,coffre en bois,trunks (containers),http://vocab.getty.edu/aat/300215543,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrttj5t8ZRTvk,coffre en pierre,trunks (containers),http://vocab.getty.edu/aat/300215543,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt1ZRzwFzjxD,coffret,coffers (furniture),http://vocab.getty.edu/aat/300039119,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtaOHvUS4rT6,collagène,collagen,http://vocab.getty.edu/aat/300192948,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtgvESXelz5D,collier,necklaces,http://vocab.getty.edu/aat/300046001,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtgg4KWVZk74,colluvion,sediment,http://vocab.getty.edu/aat/300379424,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtayUfKeMPjk,colombage,half-timber construction,http://vocab.getty.edu/aat/300125479,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt5p3bwgIHaR,colonnade,colonnades,http://vocab.getty.edu/aat/300002613,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtbhNbSIzWXG,colonne,columns (architectural elements),http://vocab.getty.edu/aat/300001571,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtHgXylM0gkU,colonne monumentale,memorial columns,http://vocab.getty.edu/aat/300007008,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtJ8FyJDGMvS,colosse,colossi,http://vocab.getty.edu/aat/300047453,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtIlQ85rFA17,columbarium,columbaria (cemeteries),http://vocab.getty.edu/aat/300000370,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt5EjiIPAc1X,combat,battles,http://vocab.getty.edu/aat/300185692,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtO40ZLI4giK,combustible,fuel,http://vocab.getty.edu/aat/300015139,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt7BMlTX2YhF,commanderie,commanderies,http://vocab.getty.edu/aat/300235537,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrthOtrQhBIUG,commerce,trade (function),http://vocab.getty.edu/aat/300061886,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtuqSj7zzidD,commerce fluvial,trade (function),http://vocab.getty.edu/aat/300061886,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtKPKSRRMdbB,communauté,groups of people,http://vocab.getty.edu/aat/300192630,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtgJvAbEFhK7,conduite d'eau,conduits (water distribution structures),http://vocab.getty.edu/aat/300006175,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtYz27Ka1xtv,confection des routes,traffic engineering,http://vocab.getty.edu/aat/300054508,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWe1U0gnsaJ,confort,comfort (sensation),http://vocab.getty.edu/aat/300158836,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtbSfKuoqH7L,conservation d'aliments,preserving,http://vocab.getty.edu/aat/300266154,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtJMg7QSeeGX,conservation de site,site protection,http://vocab.getty.edu/aat/300379385,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtyP7Ep8O22X,conservation des matières végétales,preserving,http://vocab.getty.edu/aat/300266154,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrteFHjryOQqT,conservation du bois,preventive conservation,http://vocab.getty.edu/aat/300229399,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtFQKZJWgr7c,conservation du métal,preventive conservation,http://vocab.getty.edu/aat/300229399,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtRXhdi4O5ST,conservation- restauration,conservation (discipline),http://vocab.getty.edu/aat/300054238,close match,closeMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtM9HMWQTGJV,construction,construction (assembling),http://vocab.getty.edu/aat/300054608,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt6htVOpKXb1,construction navale,shipbuilding,http://vocab.getty.edu/aat/300247448,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtM9HMWQTGJV,construction technique,construction (assembling),http://vocab.getty.edu/aat/300054608,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt6Bxd07j7Ni,consulat,consuls,http://vocab.getty.edu/aat/300025461,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt0Ffns3pZ28,coprolithe,coprolites,http://vocab.getty.edu/aat/300379448,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtnqXmXqlSQi,coq,cocks (birds),http://vocab.getty.edu/aat/300250039,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt6G1VlWyHN9,coquemar,boilers (vessels),http://vocab.getty.edu/aat/300196368,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtUDM5NvfJZ1,coquillage,shell (animal material),http://vocab.getty.edu/aat/300011829,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt7ySVpWQ2aW,coquille,eggshell (animal material),http://vocab.getty.edu/aat/300191893,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtknhh7n1sa3,corail,coral (material),http://vocab.getty.edu/aat/300011800,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtva7NUywIgB,corbeau,crows (birds),http://vocab.getty.edu/aat/300250041,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtBOi4SRNxSG,corderie,roperies,http://vocab.getty.edu/aat/300006259,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtyBKU8jSiGp,cordonnerie,cobblers,http://vocab.getty.edu/aat/300136719,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtU6YoUalie6,corne,horn (animal material),http://vocab.getty.edu/aat/300011826,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtKoEikI0iIm,corniche,cornices,http://vocab.getty.edu/aat/300001788,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt0SEeMmB4DY,corpus,corpora (writings),http://vocab.getty.edu/aat/300311737,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtyn2aQ6ANE7,cotte de mailles,shirts of mail,http://vocab.getty.edu/aat/300299206,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtu5RUM9S618,couleur,colors (hues or tints),http://vocab.getty.edu/aat/300080438,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt1V2ynr1VqP,coupe,cups (drinking vessels),http://vocab.getty.edu/aat/300043202,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtQrOmSJ1e0j,coupelle,bowls (vessels),http://vocab.getty.edu/aat/300203596,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtbFJDzRUZx0,cour,courtyards,http://vocab.getty.edu/aat/300004095,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtQPGouseprK,couronne,crowns (headdresses),http://vocab.getty.edu/aat/300046020,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtWJqx3qlw07,cours d'eau,watercourses,http://vocab.getty.edu/aat/300387091,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtRV35MASQWr,courtine (fortification elements),curtain walls,http://vocab.getty.edu/aat/300002504,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtSUUdPW04Ht,couteau,knives,http://vocab.getty.edu/aat/300024668,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtiKtUQlaS7p,couteau à dos,knives,http://vocab.getty.edu/aat/300024668,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtqLkW2z3SmU,couvent,convents (built complexes),http://vocab.getty.edu/aat/300000635,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtvVXzQsUsKN,couverture,roofing,http://vocab.getty.edu/aat/300014897,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtc4Qh2dBShL,couvrement,coverings,http://vocab.getty.edu/aat/300205009,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtGAyvyEsZJE,crâne,skulls (skeleton components),http://vocab.getty.edu/aat/300191856,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtMoabnLELjx,cratère,kraters,http://vocab.getty.edu/aat/300198855,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrttBIxHKUw54,crémation,cremations,http://vocab.getty.edu/aat/300266356,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtB8TJ1UZKdW,creuset,crucibles,http://vocab.getty.edu/aat/300196462,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtc2SkvG29we,cristal de roche,quartz crystal,http://vocab.getty.edu/aat/300011152,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtHEc4SsdjMV,crochet,hooks (fasteners),http://vocab.getty.edu/aat/300033537,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtPru6hdcx4X,croix,crosses (motifs),http://vocab.getty.edu/aat/300010044,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtq20N5kcw0H,cruche,jugs (vessels),http://vocab.getty.edu/aat/300045685,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtmdJdxASSdo,crucifix,crucifixes,http://vocab.getty.edu/aat/300248835,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtvxa2xrJNyN,crue,floods (natural events),http://vocab.getty.edu/aat/300054731,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtqdEo1gq2xN,crustacé,Crustacea (subphylum),http://vocab.getty.edu/aat/300310469,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtS7gEQ2LkNm,cryoturbation,sedimentology,http://vocab.getty.edu/aat/300379586,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtW9wgN3Gdgb,crypte,crypts,http://vocab.getty.edu/aat/300004618,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrte5XIxMr7kD,cryptoportique,cryptoportici,http://vocab.getty.edu/aat/300004295,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrttXcbeWGloc,cuiller,spoons,http://vocab.getty.edu/aat/300043149,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtPIeXclbVBy,cuiller à fard,cosmetic spoons,http://vocab.getty.edu/aat/300375704,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrttXcbeWGloc,cuillère,spoons,http://vocab.getty.edu/aat/300043149,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtn5zR6bBN39,cuir,leather,http://vocab.getty.edu/aat/300011845,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtAWMnNe4Z2N,cuisine,cooking and heating devices,http://vocab.getty.edu/aat/300200422,close match,closeMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtx3wq2lIxhn,cuisson de l'argile,firing (technique),http://vocab.getty.edu/aat/300053887,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt16pnvNar4g,cuivre,copper (metal),http://vocab.getty.edu/aat/300011020,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt16pnvNar4g,cuivre (métal),copper (metal),http://vocab.getty.edu/aat/300011020,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtfvIQbnsSeS,culot,slag,http://vocab.getty.edu/aat/300011790,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtvpycooDOIf,culte domestique,worship,http://vocab.getty.edu/aat/300056005,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrttI5ov3DsHu,culte privé,worship,http://vocab.getty.edu/aat/300056005,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtVIebDXVNhS,cultes,cults (group or movement),http://vocab.getty.edu/aat/300251847,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtuQw1K0XBDB,Culture,culture,http://vocab.getty.edu/aat/300055768,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtdBIOgAhPJO,culture en terrasse,agriculture,http://vocab.getty.edu/aat/300054463,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtPgxTqDMay5,culture extensive,agriculture,http://vocab.getty.edu/aat/300054463,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt5xGjt3dGdR,culture fruitière,horticulture,http://vocab.getty.edu/aat/300054512,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtB5MOlwoFbc,cupule,dents (condition),http://vocab.getty.edu/aat/300400799,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrt4UwtOmnUDx,cuve,vats (containers),http://vocab.getty.edu/aat/300194541,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtJkLW2h0FJh,cuve (structure),vats (containers),http://vocab.getty.edu/aat/300194541,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtQawWpG1Vw9,cuve à vin,tuns (casks),http://vocab.getty.edu/aat/300206700,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtqGEHFEakqA,dallage,paving,http://vocab.getty.edu/aat/300053677,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtX6hgStZS6S,dalle,flagstone,http://vocab.getty.edu/aat/300011687,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtSZdQ2VTs2k,dalle funéraire,tombstones (sepulchral monuments),http://vocab.getty.edu/aat/300005923,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtySvUnoT58R,damasquinure,damascening,http://vocab.getty.edu/aat/300054019,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtpSis9hZLUb,datation,dating (measuring),http://vocab.getty.edu/aat/300054714,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtTnlurfPgFb,datation isotopique,radioactive dating,http://vocab.getty.edu/aat/300054717,close match,closeMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrthhW88JhtBR,dé,dice,http://vocab.getty.edu/aat/300211084,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrthhW88JhtBR,dé à jouer,dice,http://vocab.getty.edu/aat/300211084,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtz2Jazv9paI,débitage,debitage,http://vocab.getty.edu/aat/300265125,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtyOZbSEvnZv,débitage de l'os,debitage,http://vocab.getty.edu/aat/300265125,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtlpADryiiAo,débitage laminaire,debitage,http://vocab.getty.edu/aat/300265125,broad match,broadMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtx7FboGFtuA,décapitation,beheadings,http://vocab.getty.edu/aat/300379186,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtccdy3tjhVx,décharnement,fleshing,http://vocab.getty.edu/aat/300234585,exact match,exactMatch
PACTOLS,http://ark.frantiq.fr/ark:/26678/pcrtOKKafduvWE,décor à la molette,roulettes (engraving tools),http://vocab.getty.edu/aat/300022774,broad match,broadMatch
